id,activity,timestamp,ot:CUSTOMER,ot:MAT,ot:MAT_PLA,ot:PLA,ot:PO_ITEM,ot:SO_ITEM,ot:SUPPLIER,Stock Before,Stock After
e385,Create Sales Order Item,2024-03-30T00:00:00+00:00,CUSTOMER--4#None,MAT-31#None,MAT-31_Plant5#None,Plant5#None,,SO_ITEM--64-3#None,,0.0,0.0
e453,Create Sales Order Item,2024-03-30T00:00:00+00:00,CUSTOMER--4#None,MAT-36#None,MAT-36_Plant2#None,Plant2#None,,SO_ITEM--64-2#None,,65.0,65.0
e875,Create Purchase Suggestion Item,2024-03-30T00:00:00+00:00,,MAT-66#None,MAT-66_Plant4#None,Plant4#None,,,,0.0,0.0
e401,Goods Receipt,2024-03-31T00:00:00+00:00,,MAT-32#None,MAT-32_Plant3#None,Plant3#None,PO_ITEM--106-4#None,,SUPPLIER--15#None,168.0,225.0
e714,Create Sales Order Item,2024-03-31T00:00:00+00:00,CUSTOMER--9#None,MAT-54#None,MAT-54_Plant2#None,Plant2#None,,SO_ITEM--82-1#None,,0.0,0.0
e297,Create Purchase Suggestion Item,2024-04-01T00:00:00+00:00,,MAT-24#None,MAT-24_Plant5#None,Plant5#None,,,,0.0,0.0
e851,Goods Issue,2024-04-01T00:00:00+00:00,CUSTOMER--155983#None,MAT-64#None,MAT-64_Plant1#None,Plant1#None,,,,161.0,125.0
e402,Create Sales Order Item,2024-04-02T00:00:00+00:00,CUSTOMER--48#None,MAT-32#None,MAT-32_Plant3#None,Plant3#None,,SO_ITEM--186-1#None,,225.0,225.0
e539,Create Sales Order Item,2024-04-02T00:00:00+00:00,CUSTOMER--48#None,MAT-43#None,MAT-43_Plant4#None,Plant4#None,,SO_ITEM--186-2#None,,0.0,0.0
e919,Create Purchase Suggestion Item,2024-04-02T00:00:00+00:00,,MAT-69#None,MAT-69_Plant4#None,Plant4#None,,,,0.0,0.0
e1202,Goods Issue,2024-04-02T00:00:00+00:00,CUSTOMER--920634#None,MAT-91#None,MAT-91_Plant1#None,Plant1#None,,,,67.0,0.0
e99,Create Sales Order Item,2024-04-03T00:00:00+00:00,CUSTOMER--6#None,MAT-9#None,MAT-9_Plant5#None,Plant5#None,,SO_ITEM--40-1#None,,88.0,88.0
e509,Create Purchase Order Item,2024-04-03T00:00:00+00:00,,MAT-40#None,MAT-40_Plant2#None,Plant2#None,PO_ITEM--103-3#None,,SUPPLIER--25#None,54.0,54.0
e920,Create Purchase Order Item,2024-04-03T00:00:00+00:00,,MAT-69#None,MAT-69_Plant2#None,Plant2#None,PO_ITEM--103-1#None,,SUPPLIER--25#None,0.0,0.0
e1052,Create Purchase Order Item,2024-04-03T00:00:00+00:00,,MAT-79#None,MAT-79_Plant3#None,Plant3#None,PO_ITEM--103-2#None,,SUPPLIER--25#None,0.0,0.0
e8,Create Purchase Suggestion Item,2024-04-04T00:00:00+00:00,,MAT-1#None,MAT-1_Plant5#None,Plant5#None,,,,0.0,0.0
e56,Create Purchase Order Item,2024-04-04T00:00:00+00:00,,MAT-6#None,MAT-6_Plant2#None,Plant2#None,PO_ITEM--95-3#None,,SUPPLIER--17#None,62.0,62.0
e469,Create Purchase Order Item,2024-04-04T00:00:00+00:00,,MAT-37#None,MAT-37_Plant5#None,Plant5#None,PO_ITEM--95-4#None,,SUPPLIER--17#None,39.0,39.0
e696,Create Purchase Order Item,2024-04-04T00:00:00+00:00,,MAT-53#None,MAT-53_Plant3#None,Plant3#None,PO_ITEM--95-2#None,,SUPPLIER--17#None,44.0,44.0
e956,Create Purchase Order Item,2024-04-04T00:00:00+00:00,,MAT-72#None,MAT-72_Plant3#None,Plant3#None,PO_ITEM--95-1#None,,SUPPLIER--17#None,0.0,0.0
e1053,Goods Issue,2024-04-04T00:00:00+00:00,CUSTOMER--621119#None,MAT-79#None,MAT-79_Plant5#None,Plant5#None,,,,31.0,0.0
e85,Create Sales Order Item,2024-04-05T00:00:00+00:00,CUSTOMER--13#None,MAT-8#None,MAT-8_Plant5#None,Plant5#None,,SO_ITEM--140-2#None,,94.0,94.0
e174,Create Sales Order Item,2024-04-05T00:00:00+00:00,CUSTOMER--13#None,MAT-14#None,MAT-14_Plant3#None,Plant3#None,,SO_ITEM--140-1#None,,43.0,43.0
e403,Goods Issue,2024-04-05T00:00:00+00:00,CUSTOMER--860661#None,MAT-32#None,MAT-32_Plant3#None,Plant3#None,,,,225.0,189.0
e989,Create Purchase Order Item,2024-04-05T00:00:00+00:00,,MAT-74#None,MAT-74_Plant5#None,Plant5#None,PO_ITEM--132-2#None,,SUPPLIER--20#None,47.0,47.0
e1092,Create Purchase Suggestion Item,2024-04-05T00:00:00+00:00,,MAT-82#None,MAT-82_Plant4#None,Plant4#None,,,,44.0,44.0
e1290,Create Purchase Order Item,2024-04-05T00:00:00+00:00,,MAT-98#None,MAT-98_Plant4#None,Plant4#None,PO_ITEM--132-1#None,,SUPPLIER--20#None,0.0,0.0
e175,Create Purchase Suggestion Item,2024-04-07T00:00:00+00:00,,MAT-14#None,MAT-14_Plant5#None,Plant5#None,,,,0.0,0.0
e218,Goods Issue,2024-04-07T00:00:00+00:00,CUSTOMER--925297#None,MAT-18#None,MAT-18_Plant4#None,Plant4#None,,,,62.0,50.0
e307,Create Purchase Order Item,2024-04-07T00:00:00+00:00,,MAT-25#None,MAT-25_Plant1#None,Plant1#None,PO_ITEM--131-1#None,,SUPPLIER--21#None,0.0,0.0
e540,Create Purchase Suggestion Item,2024-04-07T00:00:00+00:00,,MAT-43#None,MAT-43_Plant2#None,Plant2#None,,,,0.0,0.0
e832,Create Purchase Order Item,2024-04-07T00:00:00+00:00,,MAT-63#None,MAT-63_Plant4#None,Plant4#None,PO_ITEM--131-2#None,,SUPPLIER--21#None,0.0,0.0
e1067,Create Purchase Order Item,2024-04-07T00:00:00+00:00,,MAT-80#None,MAT-80_Plant4#None,Plant4#None,PO_ITEM--131-3#None,,SUPPLIER--21#None,0.0,0.0
e1259,Create Purchase Order Item,2024-04-07T00:00:00+00:00,,MAT-96#None,MAT-96_Plant3#None,Plant3#None,PO_ITEM--81-1#None,,SUPPLIER--19#None,0.0,0.0
e636,Goods Issue,2024-04-08T00:00:00+00:00,CUSTOMER--551898#None,MAT-49#None,MAT-49_Plant4#None,Plant4#None,,,,100.0,29.0
e921,Create Purchase Suggestion Item,2024-04-08T00:00:00+00:00,,MAT-69#None,MAT-69_Plant4#None,Plant4#None,,,,0.0,0.0
e1253,Goods Receipt,2024-04-08T00:00:00+00:00,,MAT-95#None,MAT-95_Plant2#None,Plant2#None,PO_ITEM--88-2#None,,SUPPLIER--30#None,42.0,142.0
e1260,Create Purchase Suggestion Item,2024-04-09T00:00:00+00:00,,MAT-96#None,MAT-96_Plant4#None,Plant4#None,,,,0.0,0.0
e426,Create Sales Order Item,2024-04-10T00:00:00+00:00,CUSTOMER--7#None,MAT-34#None,MAT-34_Plant1#None,Plant1#None,,SO_ITEM--78-1#None,,75.0,75.0
e950,Create Sales Order Item,2024-04-10T00:00:00+00:00,CUSTOMER--13#None,MAT-71#None,MAT-71_Plant1#None,Plant1#None,,SO_ITEM--132-1#None,,0.0,0.0
e1032,Create Purchase Order Item,2024-04-10T00:00:00+00:00,,MAT-77#None,MAT-77_Plant4#None,Plant4#None,PO_ITEM--19-1#None,,SUPPLIER--12#None,61.0,61.0
e86,Create Sales Order Item,2024-04-11T00:00:00+00:00,CUSTOMER--49#None,MAT-8#None,MAT-8_Plant2#None,Plant2#None,,SO_ITEM--119-1#None,,94.0,94.0
e235,Create Sales Order Item,2024-04-11T00:00:00+00:00,CUSTOMER--49#None,MAT-19#None,MAT-19_Plant2#None,Plant2#None,,SO_ITEM--119-3#None,,0.0,0.0
e454,Create Sales Order Item,2024-04-11T00:00:00+00:00,CUSTOMER--49#None,MAT-36#None,MAT-36_Plant2#None,Plant2#None,,SO_ITEM--119-2#None,,65.0,65.0
e1129,Goods Receipt,2024-04-11T00:00:00+00:00,,MAT-85#None,MAT-85_Plant3#None,Plant3#None,PO_ITEM--149-5#None,,SUPPLIER--10#None,0.0,50.0
e470,Goods Receipt,2024-04-12T00:00:00+00:00,,MAT-37#None,MAT-37_Plant1#None,Plant1#None,PO_ITEM--60-4#None,,SUPPLIER--3#None,39.0,57.0
e176,Goods Issue,2024-04-13T00:00:00+00:00,CUSTOMER--125404#None,MAT-14#None,MAT-14_Plant1#None,Plant1#None,,,,43.0,0.0
e367,Goods Receipt,2024-04-13T00:00:00+00:00,,MAT-30#None,MAT-30_Plant5#None,Plant5#None,PO_ITEM--17-3#None,,SUPPLIER--12#None,0.0,41.0
e1162,Create Sales Order Item,2024-04-14T00:00:00+00:00,CUSTOMER--34#None,MAT-88#None,MAT-88_Plant1#None,Plant1#None,,SO_ITEM--34-1#None,,0.0,0.0
e1194,Create Sales Order Item,2024-04-14T00:00:00+00:00,CUSTOMER--34#None,MAT-90#None,MAT-90_Plant5#None,Plant5#None,,SO_ITEM--34-2#None,,1.0,1.0
e256,Goods Issue,2024-04-15T00:00:00+00:00,CUSTOMER--804695#None,MAT-21#None,MAT-21_Plant1#None,Plant1#None,,,,71.0,0.0
e439,Create Sales Order Item,2024-04-16T00:00:00+00:00,CUSTOMER--50#None,MAT-35#None,MAT-35_Plant5#None,Plant5#None,,SO_ITEM--183-2#None,,0.0,0.0
e541,Create Purchase Order Item,2024-04-16T00:00:00+00:00,,MAT-43#None,MAT-43_Plant4#None,Plant4#None,PO_ITEM--33-1#None,,SUPPLIER--10#None,0.0,0.0
e1068,Create Sales Order Item,2024-04-16T00:00:00+00:00,CUSTOMER--50#None,MAT-80#None,MAT-80_Plant1#None,Plant1#None,,SO_ITEM--183-1#None,,0.0,0.0
e1153,Create Sales Order Item,2024-04-16T00:00:00+00:00,CUSTOMER--50#None,MAT-87#None,MAT-87_Plant5#None,Plant5#None,,SO_ITEM--183-3#None,,20.0,20.0
e321,Goods Issue,2024-04-17T00:00:00+00:00,CUSTOMER--381070#None,MAT-26#None,MAT-26_Plant5#None,Plant5#None,,,,116.0,23.0
e339,Goods Issue,2024-04-17T00:00:00+00:00,CUSTOMER--799051#None,MAT-27#None,MAT-27_Plant4#None,Plant4#None,,,,41.0,0.0
e28,Create Sales Order Item,2024-04-18T00:00:00+00:00,CUSTOMER--47#None,MAT-3#None,MAT-3_Plant5#None,Plant5#None,,SO_ITEM--4-2#None,,92.0,92.0
e143,Create Purchase Order Item,2024-04-18T00:00:00+00:00,,MAT-12#None,MAT-12_Plant2#None,Plant2#None,PO_ITEM--120-2#None,,SUPPLIER--6#None,17.0,17.0
e155,Create Purchase Order Item,2024-04-18T00:00:00+00:00,,MAT-13#None,MAT-13_Plant3#None,Plant3#None,PO_ITEM--120-4#None,,SUPPLIER--6#None,0.0,0.0
e386,Create Purchase Order Item,2024-04-18T00:00:00+00:00,,MAT-31#None,MAT-31_Plant4#None,Plant4#None,PO_ITEM--120-5#None,,SUPPLIER--6#None,0.0,0.0
e413,Create Purchase Order Item,2024-04-18T00:00:00+00:00,,MAT-33#None,MAT-33_Plant1#None,Plant1#None,PO_ITEM--120-1#None,,SUPPLIER--6#None,0.0,0.0
e951,Create Sales Order Item,2024-04-18T00:00:00+00:00,CUSTOMER--47#None,MAT-71#None,MAT-71_Plant3#None,Plant3#None,,SO_ITEM--4-1#None,,0.0,0.0
e1042,Goods Issue,2024-04-18T00:00:00+00:00,CUSTOMER--508814#None,MAT-78#None,MAT-78_Plant5#None,Plant5#None,,,,51.0,36.0
e1093,Create Purchase Order Item,2024-04-18T00:00:00+00:00,,MAT-82#None,MAT-82_Plant2#None,Plant2#None,PO_ITEM--120-3#None,,SUPPLIER--6#None,0.0,0.0
e1209,Create Purchase Suggestion Item,2024-04-18T00:00:00+00:00,,MAT-92#None,MAT-92_Plant1#None,Plant1#None,,,,0.0,0.0
e72,Goods Receipt,2024-04-19T00:00:00+00:00,,MAT-7#None,MAT-7_Plant1#None,Plant1#None,PO_ITEM--56-3#None,,SUPPLIER--10#None,0.0,37.0
e1094,Create Sales Order Item,2024-04-19T00:00:00+00:00,CUSTOMER--27#None,MAT-82#None,MAT-82_Plant3#None,Plant3#None,,SO_ITEM--89-1#None,,44.0,44.0
e117,Create Sales Order Item,2024-04-20T00:00:00+00:00,CUSTOMER--49#None,MAT-10#None,MAT-10_Plant1#None,Plant1#None,,SO_ITEM--98-1#None,,27.0,27.0
e280,Create Sales Order Item,2024-04-20T00:00:00+00:00,CUSTOMER--49#None,MAT-23#None,MAT-23_Plant4#None,Plant4#None,,SO_ITEM--98-3#None,,13.0,13.0
e525,Create Sales Order Item,2024-04-20T00:00:00+00:00,CUSTOMER--49#None,MAT-42#None,MAT-42_Plant5#None,Plant5#None,,SO_ITEM--98-2#None,,0.0,0.0
e801,Goods Issue,2024-04-20T00:00:00+00:00,CUSTOMER--889346#None,MAT-61#None,MAT-61_Plant2#None,Plant2#None,,,,100.0,0.0
e17,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--11#None,MAT-2#None,MAT-2_Plant3#None,Plant3#None,,SO_ITEM--156-5#None,,0.0,0.0
e308,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--11#None,MAT-25#None,MAT-25_Plant5#None,Plant5#None,,SO_ITEM--156-4#None,,0.0,0.0
e440,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--11#None,MAT-35#None,MAT-35_Plant5#None,Plant5#None,,SO_ITEM--156-1#None,,0.0,0.0
e779,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--11#None,MAT-59#None,MAT-59_Plant5#None,Plant5#None,,SO_ITEM--156-2#None,,31.0,31.0
e818,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--11#None,MAT-62#None,MAT-62_Plant5#None,Plant5#None,,SO_ITEM--156-3#None,,110.0,110.0
e990,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--41#None,MAT-74#None,MAT-74_Plant1#None,Plant1#None,,SO_ITEM--29-1#None,,91.0,91.0
e1195,Create Sales Order Item,2024-04-21T00:00:00+00:00,CUSTOMER--41#None,MAT-90#None,MAT-90_Plant2#None,Plant2#None,,SO_ITEM--29-2#None,,1.0,1.0
e73,Create Purchase Order Item,2024-04-22T00:00:00+00:00,,MAT-7#None,MAT-7_Plant3#None,Plant3#None,PO_ITEM--118-2#None,,SUPPLIER--26#None,37.0,37.0
e74,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--1#None,MAT-7#None,MAT-7_Plant3#None,Plant3#None,,SO_ITEM--20-3#None,,37.0,37.0
e177,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--2#None,MAT-14#None,MAT-14_Plant3#None,Plant3#None,,SO_ITEM--47-1#None,,0.0,0.0
e191,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--1#None,MAT-15#None,MAT-15_Plant3#None,Plant3#None,,SO_ITEM--20-2#None,,4.0,4.0
e236,Create Purchase Order Item,2024-04-22T00:00:00+00:00,,MAT-19#None,MAT-19_Plant2#None,Plant2#None,PO_ITEM--118-1#None,,SUPPLIER--26#None,0.0,0.0
e271,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--3#None,MAT-22#None,MAT-22_Plant5#None,Plant5#None,,SO_ITEM--73-4#None,,23.0,23.0
e404,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--3#None,MAT-32#None,MAT-32_Plant4#None,Plant4#None,,SO_ITEM--73-2#None,,189.0,189.0
e427,Create Purchase Order Item,2024-04-22T00:00:00+00:00,,MAT-34#None,MAT-34_Plant3#None,Plant3#None,PO_ITEM--118-3#None,,SUPPLIER--26#None,75.0,75.0
e441,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--3#None,MAT-35#None,MAT-35_Plant3#None,Plant3#None,,SO_ITEM--73-5#None,,0.0,0.0
e542,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--3#None,MAT-43#None,MAT-43_Plant2#None,Plant2#None,,SO_ITEM--73-3#None,,0.0,0.0
e771,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--2#None,MAT-58#None,MAT-58_Plant3#None,Plant3#None,,SO_ITEM--47-5#None,,0.0,0.0
e867,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--3#None,MAT-65#None,MAT-65_Plant5#None,Plant5#None,,SO_ITEM--73-1#None,,0.0,0.0
e890,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--2#None,MAT-67#None,MAT-67_Plant1#None,Plant1#None,,SO_ITEM--47-3#None,,0.0,0.0
e1022,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--1#None,MAT-76#None,MAT-76_Plant3#None,Plant3#None,,SO_ITEM--20-5#None,,0.0,0.0
e1130,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--1#None,MAT-85#None,MAT-85_Plant5#None,Plant5#None,,SO_ITEM--20-1#None,,50.0,50.0
e1154,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--2#None,MAT-87#None,MAT-87_Plant3#None,Plant3#None,,SO_ITEM--47-2#None,,20.0,20.0
e1239,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--1#None,MAT-94#None,MAT-94_Plant3#None,Plant3#None,,SO_ITEM--20-4#None,,50.0,50.0
e1305,Create Sales Order Item,2024-04-22T00:00:00+00:00,CUSTOMER--2#None,MAT-100#None,MAT-100_Plant2#None,Plant2#None,,SO_ITEM--47-4#None,,0.0,0.0
e937,Create Sales Order Item,2024-04-23T00:00:00+00:00,CUSTOMER--16#None,MAT-70#None,MAT-70_Plant1#None,Plant1#None,,SO_ITEM--161-1#None,,26.0,26.0
e18,Create Sales Order Item,2024-04-24T00:00:00+00:00,CUSTOMER--13#None,MAT-2#None,MAT-2_Plant3#None,Plant3#None,,SO_ITEM--45-1#None,,0.0,0.0
e201,Create Purchase Suggestion Item,2024-04-24T00:00:00+00:00,,MAT-16#None,MAT-16_Plant1#None,Plant1#None,,,,0.0,0.0
e741,Create Purchase Suggestion Item,2024-04-24T00:00:00+00:00,,MAT-56#None,MAT-56_Plant4#None,Plant4#None,,,,202.0,202.0
e957,Create Purchase Suggestion Item,2024-04-24T00:00:00+00:00,,MAT-72#None,MAT-72_Plant2#None,Plant2#None,,,,0.0,0.0
e1095,Create Sales Order Item,2024-04-24T00:00:00+00:00,CUSTOMER--13#None,MAT-82#None,MAT-82_Plant1#None,Plant1#None,,SO_ITEM--45-2#None,,27.0,27.0
e387,Create Sales Order Item,2024-04-25T00:00:00+00:00,CUSTOMER--49#None,MAT-31#None,MAT-31_Plant5#None,Plant5#None,,SO_ITEM--113-1#None,,0.0,0.0
e388,Goods Issue,2024-04-25T00:00:00+00:00,CUSTOMER--672392#None,MAT-31#None,MAT-31_Plant2#None,Plant2#None,,,,39.0,0.0
e906,Create Purchase Order Item,2024-04-25T00:00:00+00:00,,MAT-68#None,MAT-68_Plant3#None,Plant3#None,PO_ITEM--70-2#None,,SUPPLIER--18#None,0.0,0.0
e958,Create Purchase Order Item,2024-04-25T00:00:00+00:00,,MAT-72#None,MAT-72_Plant5#None,Plant5#None,PO_ITEM--70-1#None,,SUPPLIER--18#None,0.0,0.0
e1203,Create Sales Order Item,2024-04-25T00:00:00+00:00,CUSTOMER--49#None,MAT-91#None,MAT-91_Plant5#None,Plant5#None,,SO_ITEM--113-2#None,,0.0,0.0
e309,Goods Receipt,2024-04-26T00:00:00+00:00,,MAT-25#None,MAT-25_Plant2#None,Plant2#None,PO_ITEM--74-5#None,,SUPPLIER--2#None,0.0,23.0
e310,Create Purchase Order Item,2024-04-27T00:00:00+00:00,,MAT-25#None,MAT-25_Plant2#None,Plant2#None,PO_ITEM--53-1#None,,SUPPLIER--21#None,23.0,23.0
e526,Create Purchase Suggestion Item,2024-04-27T00:00:00+00:00,,MAT-42#None,MAT-42_Plant1#None,Plant1#None,,,,0.0,0.0
e57,Create Sales Order Item,2024-04-28T00:00:00+00:00,CUSTOMER--10#None,MAT-6#None,MAT-6_Plant5#None,Plant5#None,,SO_ITEM--172-4#None,,62.0,62.0
e311,Create Sales Order Item,2024-04-28T00:00:00+00:00,CUSTOMER--10#None,MAT-25#None,MAT-25_Plant1#None,Plant1#None,,SO_ITEM--172-1#None,,23.0,23.0
e405,Create Sales Order Item,2024-04-28T00:00:00+00:00,CUSTOMER--10#None,MAT-32#None,MAT-32_Plant2#None,Plant2#None,,SO_ITEM--172-3#None,,189.0,189.0
e619,Create Sales Order Item,2024-04-28T00:00:00+00:00,CUSTOMER--10#None,MAT-48#None,MAT-48_Plant4#None,Plant4#None,,SO_ITEM--172-2#None,,0.0,0.0
e819,Create Purchase Order Item,2024-04-28T00:00:00+00:00,,MAT-62#None,MAT-62_Plant1#None,Plant1#None,PO_ITEM--9-1#None,,SUPPLIER--27#None,110.0,110.0
e833,Create Purchase Order Item,2024-04-28T00:00:00+00:00,,MAT-63#None,MAT-63_Plant3#None,Plant3#None,PO_ITEM--9-3#None,,SUPPLIER--27#None,0.0,0.0
e938,Create Purchase Order Item,2024-04-28T00:00:00+00:00,,MAT-70#None,MAT-70_Plant3#None,Plant3#None,PO_ITEM--9-2#None,,SUPPLIER--27#None,26.0,26.0
e1240,Create Sales Order Item,2024-04-28T00:00:00+00:00,CUSTOMER--10#None,MAT-94#None,MAT-94_Plant3#None,Plant3#None,,SO_ITEM--172-5#None,,50.0,50.0
e414,Goods Receipt,2024-04-29T00:00:00+00:00,,MAT-33#None,MAT-33_Plant2#None,Plant2#None,PO_ITEM--32-1#None,,SUPPLIER--12#None,0.0,89.0
e455,Goods Issue,2024-05-02T00:00:00+00:00,CUSTOMER--193677#None,MAT-36#None,MAT-36_Plant2#None,Plant2#None,,,,65.0,39.0
e558,Create Sales Order Item,2024-05-02T00:00:00+00:00,CUSTOMER--22#None,MAT-44#None,MAT-44_Plant5#None,Plant5#None,,SO_ITEM--67-4#None,,0.0,0.0
e620,Create Sales Order Item,2024-05-02T00:00:00+00:00,CUSTOMER--22#None,MAT-48#None,MAT-48_Plant3#None,Plant3#None,,SO_ITEM--67-1#None,,0.0,0.0
e742,Create Sales Order Item,2024-05-02T00:00:00+00:00,CUSTOMER--22#None,MAT-56#None,MAT-56_Plant3#None,Plant3#None,,SO_ITEM--67-5#None,,122.0,122.0
e1069,Create Sales Order Item,2024-05-02T00:00:00+00:00,CUSTOMER--22#None,MAT-80#None,MAT-80_Plant4#None,Plant4#None,,SO_ITEM--67-2#None,,0.0,0.0
e1096,Create Sales Order Item,2024-05-02T00:00:00+00:00,CUSTOMER--22#None,MAT-82#None,MAT-82_Plant2#None,Plant2#None,,SO_ITEM--67-3#None,,0.0,0.0
e46,Create Purchase Suggestion Item,2024-05-03T00:00:00+00:00,,MAT-5#None,MAT-5_Plant2#None,Plant2#None,,,,69.0,69.0
e406,Create Purchase Suggestion Item,2024-05-04T00:00:00+00:00,,MAT-32#None,MAT-32_Plant5#None,Plant5#None,,,,189.0,189.0
e697,Goods Receipt,2024-05-04T00:00:00+00:00,,MAT-53#None,MAT-53_Plant4#None,Plant4#None,PO_ITEM--56-5#None,,SUPPLIER--10#None,44.0,71.0
e257,Create Sales Order Item,2024-05-05T00:00:00+00:00,CUSTOMER--28#None,MAT-21#None,MAT-21_Plant3#None,Plant3#None,,SO_ITEM--43-3#None,,0.0,0.0
e517,Create Sales Order Item,2024-05-05T00:00:00+00:00,CUSTOMER--28#None,MAT-41#None,MAT-41_Plant5#None,Plant5#None,,SO_ITEM--43-4#None,,74.0,74.0
e891,Goods Receipt,2024-05-05T00:00:00+00:00,,MAT-67#None,MAT-67_Plant4#None,Plant4#None,PO_ITEM--82-1#None,,SUPPLIER--29#None,0.0,13.0
e976,Create Sales Order Item,2024-05-05T00:00:00+00:00,CUSTOMER--28#None,MAT-73#None,MAT-73_Plant2#None,Plant2#None,,SO_ITEM--43-2#None,,51.0,51.0
e1254,Create Sales Order Item,2024-05-05T00:00:00+00:00,CUSTOMER--28#None,MAT-95#None,MAT-95_Plant2#None,Plant2#None,,SO_ITEM--43-1#None,,142.0,142.0
e368,Create Purchase Order Item,2024-05-06T00:00:00+00:00,,MAT-30#None,MAT-30_Plant4#None,Plant4#None,PO_ITEM--46-2#None,,SUPPLIER--21#None,41.0,41.0
e1097,Create Purchase Order Item,2024-05-06T00:00:00+00:00,,MAT-82#None,MAT-82_Plant2#None,Plant2#None,PO_ITEM--46-1#None,,SUPPLIER--21#None,0.0,0.0
e35,Goods Receipt,2024-05-07T00:00:00+00:00,,MAT-4#None,MAT-4_Plant4#None,Plant4#None,PO_ITEM--56-1#None,,SUPPLIER--10#None,0.0,41.0
e100,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--8#None,MAT-9#None,MAT-9_Plant5#None,Plant5#None,,SO_ITEM--193-1#None,,88.0,88.0
e246,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--41#None,MAT-20#None,MAT-20_Plant2#None,Plant2#None,,SO_ITEM--35-1#None,,39.0,39.0
e281,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--41#None,MAT-23#None,MAT-23_Plant5#None,Plant5#None,,SO_ITEM--35-4#None,,13.0,13.0
e312,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--39#None,MAT-25#None,MAT-25_Plant2#None,Plant2#None,,SO_ITEM--37-2#None,,23.0,23.0
e322,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--6#None,MAT-26#None,MAT-26_Plant1#None,Plant1#None,,SO_ITEM--26-1#None,,0.0,0.0
e471,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--41#None,MAT-37#None,MAT-37_Plant1#None,Plant1#None,,SO_ITEM--35-2#None,,57.0,57.0
e472,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--41#None,MAT-37#None,MAT-37_Plant4#None,Plant4#None,,SO_ITEM--35-3#None,,57.0,57.0
e681,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--39#None,MAT-52#None,MAT-52_Plant5#None,Plant5#None,,SO_ITEM--37-4#None,,64.0,64.0
e868,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--39#None,MAT-65#None,MAT-65_Plant5#None,Plant5#None,,SO_ITEM--37-1#None,,0.0,0.0
e1300,Create Sales Order Item,2024-05-07T00:00:00+00:00,CUSTOMER--39#None,MAT-99#None,MAT-99_Plant5#None,Plant5#None,,SO_ITEM--37-3#None,,0.0,0.0
e58,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--28#None,MAT-6#None,MAT-6_Plant3#None,Plant3#None,,SO_ITEM--39-2#None,,62.0,62.0
e340,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--6#None,MAT-27#None,MAT-27_Plant1#None,Plant1#None,,SO_ITEM--124-1#None,,0.0,0.0
e473,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--28#None,MAT-37#None,MAT-37_Plant5#None,Plant5#None,,SO_ITEM--39-4#None,,57.0,57.0
e527,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--28#None,MAT-42#None,MAT-42_Plant2#None,Plant2#None,,SO_ITEM--39-5#None,,0.0,0.0
e601,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--28#None,MAT-47#None,MAT-47_Plant2#None,Plant2#None,,SO_ITEM--39-1#None,,0.0,0.0
e621,Create Sales Order Item,2024-05-08T00:00:00+00:00,CUSTOMER--6#None,MAT-48#None,MAT-48_Plant3#None,Plant3#None,,SO_ITEM--124-2#None,,0.0,0.0
